Flight_ID,Airline,Aircraft_Type,Aircraft_Age_Years,Flight_Phase,Departure_Airport_Code,Arrival_Airport_Code,Flight_Duration_Hours,Last_Maintenance_Hours,Engine_Hours_Since_Overhaul,Pilot_Experience_Hours,CoPilot_Experience_Hours,Number_of_Crew,Total_Onboard,Cargo_Weight_KG,Date,Time_UTC,Season,Visibility_KM,Wind_Speed_KNOTS,Wind_Direction_Degrees,Temperature_Celsius,Precipitation_MM,Weather_Condition,Turbulence_Severity,Departure_Airport_Elevation_FT,Arrival_Airport_Elevation_FT,Route_Complexity,Air_Traffic_Density,Accident,Accident_Severity,Fatalities,Injuries,Aircraft_Damage,Cause_Category
F202208240602,Alliance Air,Embraer E190,8,Taxi,GOI,PNQ,4.83,1424,4729,17365,5584,7,229,7461,2022-08-24,10:28,Monsoon,0.74,25,84,41.0,6.7,Cloudy,Light,189,1863,Direct,Low,0,,0,0,,
F202408030603,Alliance Air,Dornier Do 228,3,Landing,AMD,BOM,3.86,234,2552,18455,1976,6,95,6298,2024-08-03,11:03,Monsoon,5.77,2,245,15.3,0.83,Thunderstorms,Moderate,192,39,Multiple_Waypoints,Low,0,,0,0,,
F202402150604,Alliance Air,Boeing 737,3,Taxi,MAA,BLR,2.03,421,6963,10067,3813,5,240,9365,2024-02-15,04:05,Summer,1.2,11,228,14.3,0.0,Cloudy,Severe,33,3000,Mountainous_Terrain,Medium,0,,0,0,,
F202101100605,FlyBig,ATR 72,1,Parked,BOM,DEL,1.85,371,1415,1833,529,10,179,7216,2021-01-10,13:48,Summer,3.85,2,138,34.6,0.0,Dust_Storm,None,39,777,Mountainous_Terrain,High,0,,0,0,,
F202104110606,Akasa Air,Boeing 787,13,Takeoff,GOI,CCU,3.53,876,854,10189,7140,6,239,8831,2021-04-11,00:04,Summer,0.92,11,69,23.1,0.0,Cloudy,Severe,189,18,Direct,High,0,,0,0,,
F202108220607,Air India,Boeing 787,16,Takeoff,GAU,BLR,3.28,1288,1941,2422,825,6,207,207,2021-08-22,06:30,Monsoon,1.71,6,85,17.4,13.05,Rain,Severe,158,3000,Multiple_Waypoints,High,0,,0,0,,
F202208190608,FlyBig,Boeing 737,7,Takeoff,BOM,BBI,0.6,146,5031,9359,8204,11,294,4895,2022-08-19,01:10,Monsoon,4.98,11,324,27.6,12.39,Thunderstorms,Moderate,39,85,Multiple_Waypoints,Low,0,,0,0,,
F202303280609,Vistara,Boeing 787,23,En_Route,HYD,MAA,2.42,558,4764,6564,575,8,242,5317,2023-03-28,02:16,Summer,8.86,8,131,13.6,0.0,Clear,None,2024,33,Direct,High,0,,0,0,,
F202401010610,FlyBig,Airbus A320,23,Takeoff,GOI,PNQ,1.61,1400,1383,12835,10090,6,221,2407,2024-01-01,09:53,Summer,7.11,38,231,18.7,0.0,Clear,Moderate,189,1863,Multiple_Waypoints,Medium,0,,0,0,,
F202309270611,FlyBig,Boeing 737,10,Landing,ATQ,BLR,1.63,1154,6661,3429,752,6,55,2924,2023-09-27,03:28,Monsoon,4.79,33,199,15.7,2.09,Cloudy,Light,765,3000,Direct,High,0,,0,0,,
F202307290612,Vistara,ATR 72,17,Landing,HYD,BBI,1.8,898,922,10285,857,5,384,547,2023-07-29,16:56,Monsoon,4.18,34,284,23.0,6.82,Cloudy,Moderate,2024,85,Direct,High,0,,0,0,,
F202106260613,Vistara,Airbus A321,12,Takeoff,PNQ,IXB,3.78,1142,1138,11131,10127,5,227,6340,2021-06-26,17:37,Monsoon,3.37,24,262,33.3,8.24,Rain,Moderate,1863,412,Mountainous_Terrain,Low,0,,0,0,,
F202402070614,Star Air,Dornier Do 228,18,Taxi,GAU,PNQ,2.75,349,5144,8612,2033,6,218,3706,2024-02-07,08:56,Summer,8.66,30,331,38.7,0.0,Clear,None,158,1863,Multiple_Waypoints,Low,0,,0,0,,
F202103300615,Alliance Air,Airbus A320,10,Takeoff,GAU,AMD,4.74,524,1779,3122,1405,6,151,544,2021-03-30,06:00,Summer,4.79,22,99,41.4,0.0,Cloudy,Moderate,158,192,Mountainous_Terrain,Medium,0,,0,0,,
F202504200616,FlyBig,Embraer E190,19,Taxi,BOM,PNQ,1.28,1846,6805,3663,2908,5,335,4998,2025-04-20,04:24,Summer,7.52,19,335,36.9,0.0,Cloudy,Light,39,1863,Multiple_Waypoints,High,0,,0,0,,
F202210260617,FlyBig,ATR 72,18,Taxi,DEL,BBI,3.16,635,7843,3303,1642,7,211,9072,2022-10-26,00:41,Summer,0.7,11,175,14.0,0.0,Clear,Moderate,777,85,Mountainous_Terrain,High,0,,0,0,,
F202108100618,Akasa Air,Airbus A320,17,Takeoff,ATQ,BBI,4.92,1147,3287,3638,1104,7,332,3770,2021-08-10,11:49,Monsoon,4.76,40,5,20.3,2.94,Thunderstorms,Moderate,765,85,Multiple_Waypoints,High,0,,0,0,,
F202312150619,Alliance Air,ATR 72,16,Parked,AMD,BBI,0.5,1383,6614,18486,14074,6,299,7485,2023-12-15,14:43,Summer,6.13,33,13,10.6,0.0,Clear,None,192,85,Mountainous_Terrain,High,0,,0,0,,
F202012200620,Star Air,ATR 72,17,Landing,PNQ,COK,2.42,1027,1989,13988,1472,12,157,8595,2020-12-20,18:17,Summer,8.44,13,167,21.6,0.0,Clear,None,1863,30,Direct,High,0,,0,0,,
F202201040621,Air India,Embraer E190,13,Landing,BOM,CCU,4.94,647,2958,8059,6178,9,159,476,2022-01-04,05:08,Summer,2.82,21,282,37.2,0.0,Cloudy,Moderate,39,18,Direct,Low,0,,0,0,,
F202102270622,FlyBig,Airbus A321,6,En_Route,DEL,GOI,1.56,827,1182,5941,4402,5,184,3726,2021-02-27,08:53,Summer,5.76,1,10,39.2,0.0,Cloudy,Light,777,189,Direct,Low,0,,0,0,,
F202203280623,SpiceJet,Airbus A321,18,Landing,GAU,HYD,3.09,1424,1100,16010,15375,8,326,6565,2022-03-28,01:49,Summer,2.54,20,146,33.8,0.0,Cloudy,Light,158,2024,Multiple_Waypoints,Medium,0,,0,0,,
F202010200624,IndiGo,Airbus A321,6,Landing,ATQ,MAA,3.15,650,7002,15610,10420,6,164,7115,2020-10-20,04:36,Summer,9.1,4,318,14.8,0.0,Clear,Moderate,765,33,Mountainous_Terrain,High,0,,0,0,,
F202105160625,Vistara,Boeing 787,5,Landing,BBI,CCU,0.51,880,1793,16249,5662,4,170,9172,2021-05-16,07:48,Summer,7.79,2,351,14.0,0.0,Clear,Light,85,18,Mountainous_Terrain,High,0,,0,0,,
F202310140626,Air India,Embraer E190,23,En_Route,MAA,IXB,1.46,1160,3971,11541,8837,8,138,7650,2023-10-14,14:01,Summer,8.47,2,22,41.6,0.0,Cloudy,None,33,412,Multiple_Waypoints,High,0,,0,0,,
F202105200627,Star Air,Dornier Do 228,3,Landing,BOM,BBI,3.79,203,3798,9087,2014,10,239,500,2021-05-20,22:00,Summer,6.07,27,39,15.6,0.0,Clear,Moderate,39,85,Multiple_Waypoints,Medium,0,,0,0,,
F202201100628,Star Air,Embraer E190,13,Taxi,BBI,DEL,1.89,1778,5503,4694,2109,8,58,1574,2022-01-10,18:04,Summer,2.93,39,156,32.7,0.0,Clear,Severe,85,777,Direct,Low,0,,0,0,,
F202405150629,Vistara,Airbus A320,2,Landing,PNQ,DEL,4.21,804,6418,11512,6495,11,56,1019,2024-05-15,16:27,Summer,2.21,35,153,16.9,0.0,Cloudy,Moderate,1863,777,Multiple_Waypoints,High,0,,0,0,,
F202303140630,Alliance Air,Airbus A321,6,Landing,GOI,MAA,0.69,1851,7523,1669,1042,6,314,4531,2023-03-14,18:41,Summer,9.83,25,60,40.7,0.0,Clear,Moderate,189,33,Multiple_Waypoints,High,0,,0,0,,
F202203240631,IndiGo,Boeing 737,24,Takeoff,BBI,BLR,1.83,1187,809,7404,5433,11,211,4046,2022-03-24,14:38,Summer,6.88,3,203,15.8,0.0,Cloudy,None,85,3000,Direct,High,0,,0,0,,
F202107070632,Vistara,Embraer E190,12,Parked,IXB,GOI,4.76,552,7775,7843,2479,9,329,8897,2021-07-07,01:13,Monsoon,3.75,13,155,30.8,8.69,Rain,Light,412,189,Direct,Medium,0,,0,0,,
F202311090633,Star Air,Boeing 737,12,En_Route,AMD,PNQ,1.27,1268,3049,17912,15022,5,256,3918,2023-11-09,12:19,Summer,6.41,17,350,40.7,0.0,Cloudy,None,192,1863,Direct,Low,0,,0,0,,
F202403310634,Star Air,ATR 72,18,Parked,HYD,MAA,3.85,476,517,19202,1149,9,97,7869,2024-03-31,13:06,Summer,7.9,17,0,12.0,0.0,Dust_Storm,Moderate,2024,33,Direct,High,0,,0,0,,
F202404290635,SpiceJet,Boeing 737,3,Takeoff,COK,IXB,2.12,1663,7611,4071,1492,5,381,4413,2024-04-29,11:37,Summer,8.46,25,96,26.2,0.0,Clear,Light,30,412,Multiple_Waypoints,High,0,,0,0,,
F202009170636,IndiGo,Boeing 737,7,Landing,BLR,MAA,4.21,1715,2024,14809,3923,5,241,5085,2020-09-17,20:27,Monsoon,6.57,37,241,26.7,0.66,Cloudy,Moderate,3000,33,Mountainous_Terrain,Medium,0,,0,0,,
F202408030637,IndiGo,ATR 72,18,Parked,CCU,GAU,2.63,329,3223,15392,12837,5,113,8097,2024-08-03,05:04,Monsoon,9.86,24,139,17.7,8.05,Thunderstorms,None,18,158,Direct,Medium,0,,0,0,,
F202202140638,IndiGo,Airbus A320,11,Takeoff,DEL,GOI,4.77,340,3366,5659,899,9,195,7489,2022-02-14,11:42,Summer,4.05,28,34,14.5,0.0,Clear,Severe,777,189,Direct,Low,0,,0,0,,
F202209140639,Star Air,Airbus A321,1,Parked,IXB,BOM,4.0,688,7423,7026,4768,7,385,569,2022-09-14,13:05,Monsoon,7.33,4,100,28.3,7.94,Rain,Severe,412,39,Mountainous_Terrain,High,0,,0,0,,
F202011220640,Akasa Air,ATR 72,10,Landing,MAA,GOI,1.84,1864,3219,6693,5596,8,117,382,2020-11-22,15:45,Summer,2.83,22,31,35.5,0.0,Clear,Light,33,189,Direct,High,0,,0,0,,
F202412170641,IndiGo,Dornier Do 228,10,En_Route,HYD,DEL,1.16,1039,1026,14007,7402,7,331,7350,2024-12-17,13:20,Summer,6.74,27,5,21.3,0.0,Clear,Moderate,2024,777,Mountainous_Terrain,Medium,0,,0,0,,
F202409010642,Alliance Air,Boeing 787,20,Landing,DEL,AMD,0.57,1882,7691,13640,10704,4,358,261,2024-09-01,19:49,Monsoon,9.16,24,76,11.9,4.18,Thunderstorms,Severe,777,192,Mountainous_Terrain,High,0,,0,0,,
F202007230643,Vistara,Embraer E190,10,Landing,BOM,DEL,3.71,407,3360,2882,1300,11,304,7067,2020-07-23,18:07,Monsoon,4.46,0,244,12.0,4.66,Cloudy,Moderate,39,777,Direct,Medium,0,,0,0,,
F202007250644,SpiceJet,Airbus A320,11,Landing,ATQ,BBI,1.55,1120,6133,17326,10605,9,56,3210,2020-07-25,18:38,Monsoon,6.11,31,15,25.5,9.13,Cloudy,None,765,85,Direct,Low,0,,0,0,,
F202403180645,Alliance Air,Airbus A320,5,En_Route,GOI,PNQ,3.95,577,6150,5219,4177,12,380,5534,2024-03-18,07:50,Summer,1.85,24,241,41.1,0.0,Clear,None,189,1863,Mountainous_Terrain,High,0,,0,0,,
F202401080646,Vistara,Boeing 737,7,Takeoff,IXB,BOM,3.06,1498,7591,14236,1001,4,367,1012,2024-01-08,13:03,Summer,9.54,18,127,15.4,0.0,Clear,Light,412,39,Multiple_Waypoints,High,0,,0,0,,
F202506100647,Air India,ATR 72,21,Parked,ATQ,BLR,4.98,1360,2076,13561,6261,6,104,4407,2025-06-10,23:53,Monsoon,6.9,18,228,34.1,13.28,Thunderstorms,Light,765,3000,Multiple_Waypoints,Medium,0,,0,0,,
F202301080648,FlyBig,Dornier Do 228,23,Parked,GAU,BBI,3.97,1017,7228,7265,3123,8,392,9757,2023-01-08,23:47,Summer,3.49,17,308,34.2,0.0,Clear,None,158,85,Mountainous_Terrain,Low,0,,0,0,,
F202203050649,Star Air,Boeing 737,14,Parked,HYD,BOM,1.55,130,5638,10574,611,6,129,2238,2022-03-05,16:46,Summer,6.7,4,41,22.4,0.0,Cloudy,Light,2024,39,Multiple_Waypoints,Low,0,,0,0,,
F202201110650,Air India,Airbus A320,25,En_Route,DEL,GOI,1.03,950,1186,16632,724,9,247,7083,2022-01-11,01:39,Summer,0.67,11,352,34.6,0.0,Clear,None,777,189,Direct,High,0,,0,0,,
F202409010651,Alliance Air,Airbus A320,6,Landing,BLR,IXB,1.13,677,1272,6857,3812,11,172,6180,2024-09-01,17:51,Monsoon,3.09,8,89,28.4,3.44,Thunderstorms,Moderate,3000,412,Mountainous_Terrain,High,0,,0,0,,
F202010040652,Vistara,Boeing 787,24,Takeoff,HYD,COK,0.84,504,5036,2549,1130,9,356,5480,2020-10-04,00:09,Summer,3.99,0,329,13.1,0.0,Clear,Light,2024,30,Mountainous_Terrain,Medium,0,,0,0,,
F202212080653,Akasa Air,Airbus A320,5,Landing,GAU,AMD,4.64,1722,5948,5707,2369,8,107,2771,2022-12-08,16:53,Summer,3.27,22,73,30.3,0.0,Clear,Light,158,192,Multiple_Waypoints,Medium,0,,0,0,,
F202410150654,Air India,Boeing 787,1,Parked,GAU,ATQ,0.96,456,6896,8223,1001,8,320,1583,2024-10-15,14:02,Summer,3.77,37,11,18.0,0.0,Dust_Storm,None,158,765,Mountainous_Terrain,Low,0,,0,0,,
F202107110655,Vistara,ATR 72,19,Takeoff,HYD,GOI,4.57,888,3481,7853,4101,9,109,603,2021-07-11,06:30,Monsoon,2.59,25,230,27.5,6.48,Cloudy,None,2024,189,Multiple_Waypoints,Low,0,,0,0,,
F202306040656,Alliance Air,Airbus A320,1,Landing,BLR,BOM,2.59,1075,5093,6712,1613,4,157,7917,2023-06-04,16:27,Monsoon,1.47,12,145,23.4,3.05,Cloudy,Moderate,3000,39,Multiple_Waypoints,Medium,0,,0,0,,
F202112080657,Vistara,Dornier Do 228,1,Parked,PNQ,BLR,1.34,179,505,19109,16668,4,354,6614,2021-12-08,22:43,Summer,4.52,32,249,31.9,0.0,Clear,Severe,1863,3000,Multiple_Waypoints,Low,0,,0,0,,
F202411080658,Vistara,Dornier Do 228,23,Parked,COK,CCU,4.86,783,3296,11589,812,5,238,1176,2024-11-08,09:53,Summer,5.07,7,345,38.4,0.0,Clear,None,30,18,Multiple_Waypoints,Medium,0,,0,0,,
F202505150659,Alliance Air,Dornier Do 228,22,Landing,BBI,DEL,4.82,1854,2072,4923,3544,7,111,6181,2025-05-15,03:39,Summer,0.85,35,19,22.0,0.0,Clear,Light,85,777,Multiple_Waypoints,High,1,Serious_Incident,0,6,Substantial,Human_Error
F202008180660,Vistara,Embraer E190,9,Parked,MAA,DEL,1.14,436,2787,16014,6850,12,85,9701,2020-08-18,09:43,Monsoon,0.86,15,92,18.3,14.17,Cloudy,Moderate,33,777,Mountainous_Terrain,High,0,,0,0,,
F202205010661,Alliance Air,Boeing 787,25,Takeoff,HYD,ATQ,3.09,1091,7407,5639,2965,4,186,2012,2022-05-01,23:27,Summer,5.66,23,335,41.5,0.0,Clear,None,2024,765,Multiple_Waypoints,Low,0,,0,0,,
F202111240662,Air India,Airbus A320,10,Parked,AMD,PNQ,1.31,1394,4155,13667,1065,8,298,1573,2021-11-24,20:08,Summer,3.42,33,128,25.3,0.0,Clear,Moderate,192,1863,Multiple_Waypoints,Medium,0,,0,0,,
F202012300663,Star Air,ATR 72,1,Taxi,COK,AMD,2.45,836,3133,8636,1788,7,306,2927,2020-12-30,22:51,Summer,9.86,30,352,15.8,0.0,Clear,Moderate,30,192,Direct,High,0,,0,0,,
F202312290664,Star Air,Boeing 787,13,Parked,AMD,DEL,3.88,1856,4876,11421,3352,10,233,127,2023-12-29,23:40,Summer,8.31,3,44,23.7,0.0,Dust_Storm,Moderate,192,777,Multiple_Waypoints,Low,0,,0,0,,
F202505160665,Air India,Embraer E190,8,Landing,HYD,MAA,4.76,875,4785,9697,7344,7,223,7489,2025-05-16,10:30,Summer,6.79,15,268,21.4,0.0,Cloudy,Moderate,2024,33,Direct,Medium,0,,0,0,,
F202409290666,Akasa Air,Dornier Do 228,4,Taxi,GAU,IXB,4.97,1205,801,10453,4258,6,356,326,2024-09-29,21:31,Monsoon,8.57,4,112,19.3,1.94,Thunderstorms,Light,158,412,Mountainous_Terrain,Medium,0,,0,0,,
F202304230667,Air India,Airbus A320,14,Taxi,IXB,CCU,0.87,1060,2007,12379,4892,4,395,8978,2023-04-23,19:13,Summer,7.39,13,52,24.2,0.0,Clear,Severe,412,18,Multiple_Waypoints,Medium,0,,0,0,,
F202009290668,SpiceJet,Embraer E190,12,Parked,BLR,PNQ,3.53,522,1202,13858,9077,7,77,146,2020-09-29,16:05,Monsoon,8.1,16,207,11.7,14.64,Rain,Severe,3000,1863,Direct,Low,0,,0,0,,
F202203030669,Vistara,Embraer E190,11,Landing,PNQ,GAU,4.72,518,7137,14005,6272,7,309,181,2022-03-03,12:17,Summer,3.17,7,59,13.2,0.0,Clear,Moderate,1863,158,Multiple_Waypoints,Medium,0,,0,0,,
F202204220670,Vistara,Boeing 737,18,Taxi,BOM,HYD,4.28,1824,758,15745,13805,12,72,2751,2022-04-22,02:40,Summer,8.67,23,192,36.8,0.0,Clear,None,39,2024,Multiple_Waypoints,High,0,,0,0,,
F202112090671,Akasa Air,ATR 72,8,Landing,COK,GAU,3.23,989,3134,19757,3452,12,212,2873,2021-12-09,00:56,Summer,4.8,16,173,20.6,0.0,Dust_Storm,None,30,158,Multiple_Waypoints,High,0,,0,0,,
F202405020672,Vistara,Boeing 787,20,Landing,BLR,AMD,3.4,1912,3212,2645,1600,4,370,7774,2024-05-02,19:35,Summer,5.87,29,43,11.1,0.0,Cloudy,None,3000,192,Direct,Medium,0,,0,0,,
F202403030673,Alliance Air,Boeing 737,23,Parked,GOI,ATQ,3.87,288,3910,19705,12527,10,367,3358,2024-03-03,11:57,Summer,3.69,35,344,25.4,0.0,Dust_Storm,Light,189,765,Mountainous_Terrain,Medium,0,,0,0,,
F202010300674,Vistara,Dornier Do 228,2,Landing,ATQ,COK,3.59,1788,4480,16162,8059,11,243,1583,2020-10-30,10:22,Summer,8.39,21,352,38.8,0.0,Clear,Light,765,30,Mountainous_Terrain,High,0,,0,0,,
F202402180675,Alliance Air,Airbus A321,6,Landing,AMD,DEL,4.39,1549,3720,8704,774,10,398,900,2024-02-18,08:04,Summer,0.65,30,109,40.8,0.0,Clear,Light,192,777,Mountainous_Terrain,Low,0,,0,0,,
F202301050676,Alliance Air,Boeing 737,11,Taxi,BBI,AMD,3.16,647,2746,9033,3584,4,129,4304,2023-01-05,10:19,Summer,2.89,12,10,39.5,0.0,Clear,Moderate,85,192,Direct,High,0,,0,0,,
F202306170677,Air India,Embraer E190,16,Landing,DEL,IXB,3.4,528,6275,1396,637,11,245,8746,2023-06-17,01:33,Monsoon,0.74,38,279,31.9,2.96,Cloudy,Light,777,412,Direct,Medium,0,,0,0,,
F202503070678,Akasa Air,Dornier Do 228,3,En_Route,AMD,CCU,4.78,934,4395,9936,7705,12,115,7036,2025-03-07,20:53,Summer,8.15,31,301,43.5,0.0,Clear,Severe,192,18,Multiple_Waypoints,High,0,,0,0,,
F202409300679,Star Air,ATR 72,17,Taxi,CCU,GOI,4.42,206,7975,15379,7165,10,350,1336,2024-09-30,12:35,Monsoon,6.39,18,166,43.3,6.63,Cloudy,None,18,189,Multiple_Waypoints,Low,0,,0,0,,
F202105260680,IndiGo,ATR 72,24,En_Route,DEL,PNQ,4.67,673,2756,10865,3780,7,321,2055,2021-05-26,20:14,Summer,0.7,15,191,12.0,0.0,Clear,Severe,777,1863,Mountainous_Terrain,Low,0,,0,0,,
F202405120681,Akasa Air,Dornier Do 228,10,Takeoff,IXB,AMD,0.59,856,7872,2736,1348,11,232,6380,2024-05-12,18:31,Summer,5.34,10,6,41.1,0.0,Clear,Severe,412,192,Multiple_Waypoints,Medium,0,,0,0,,
F202201200682,Star Air,Boeing 737,3,Takeoff,ATQ,COK,4.56,759,7691,9410,2039,8,174,5969,2022-01-20,02:30,Summer,7.04,5,214,40.4,0.0,Clear,Moderate,765,30,Direct,High,1,Minor_Incident,0,1,Minor,Human_Error
F202303180683,Air India,Airbus A321,14,Takeoff,DEL,ATQ,2.19,985,1334,5799,4441,8,384,9148,2023-03-18,01:33,Summer,8.77,21,25,26.2,0.0,Clear,Severe,777,765,Direct,Low,0,,0,0,,
F202206260684,SpiceJet,Embraer E190,4,Takeoff,BBI,ATQ,0.63,688,3014,5696,4909,7,168,8100,2022-06-26,19:08,Monsoon,4.61,39,254,18.7,6.56,Rain,Severe,85,765,Mountainous_Terrain,Low,0,,0,0,,
F202303170685,FlyBig,Dornier Do 228,12,Takeoff,IXB,COK,1.77,344,5985,3878,856,11,313,4374,2023-03-17,20:43,Summer,6.97,40,40,23.6,0.0,Clear,Light,412,30,Multiple_Waypoints,High,0,,0,0,,
F202011230686,IndiGo,ATR 72,3,Takeoff,BOM,HYD,3.04,1334,6164,12370,10587,6,83,9808,2020-11-23,03:22,Summer,7.49,31,358,14.1,0.0,Clear,Severe,39,2024,Mountainous_Terrain,Low,0,,0,0,,
F202311050687,FlyBig,Dornier Do 228,3,Parked,PNQ,GAU,3.17,313,6253,6790,3311,6,319,7424,2023-11-05,02:25,Summer,3.73,3,18,33.5,0.0,Clear,None,1863,158,Mountainous_Terrain,Medium,0,,0,0,,
F202012210688,Vistara,ATR 72,12,Takeoff,COK,ATQ,2.4,1587,1528,10800,1088,5,370,9597,2020-12-21,05:30,Summer,8.63,9,185,39.0,0.0,Clear,Moderate,30,765,Multiple_Waypoints,Low,0,,0,0,,
F202403260689,Air India,Embraer E190,16,Parked,ATQ,HYD,1.19,1767,2777,5241,755,11,142,3729,2024-03-26,17:09,Summer,7.3,28,217,41.7,0.0,Cloudy,Severe,765,2024,Mountainous_Terrain,High,0,,0,0,,
F202010220690,Alliance Air,Boeing 737,1,Taxi,IXB,DEL,2.47,1310,659,12961,4485,6,384,9459,2020-10-22,15:54,Summer,1.99,28,188,34.8,0.0,Clear,Light,412,777,Multiple_Waypoints,High,0,,0,0,,
F202207310691,Star Air,ATR 72,13,Taxi,IXB,DEL,3.93,1990,5431,5230,3745,4,198,1139,2022-07-31,17:40,Monsoon,7.49,29,20,15.5,3.14,Rain,Moderate,412,777,Multiple_Waypoints,High,0,,0,0,,
F202409200692,Akasa Air,Airbus A320,19,Landing,GAU,BBI,3.86,1777,1821,17449,8131,5,182,7006,2024-09-20,12:26,Monsoon,9.43,20,79,25.3,2.08,Cloudy,None,158,85,Multiple_Waypoints,Low,0,,0,0,,
F202306200693,Air India,Airbus A321,3,Landing,GOI,IXB,3.09,585,7412,6952,5872,11,177,1917,2023-06-20,20:57,Monsoon,2.98,20,345,39.9,4.53,Cloudy,Light,189,412,Direct,Low,0,,0,0,,
F202311280694,SpiceJet,Airbus A321,20,Parked,BBI,PNQ,4.2,1397,5168,5944,1708,8,390,5949,2023-11-28,21:24,Summer,3.32,10,87,12.4,0.0,Dust_Storm,Severe,85,1863,Multiple_Waypoints,Medium,0,,0,0,,
F202410150695,Akasa Air,Airbus A320,1,Taxi,CCU,BLR,4.0,1076,5880,18634,8681,7,50,7361,2024-10-15,03:58,Summer,9.08,31,318,12.9,0.0,Clear,Light,18,3000,Multiple_Waypoints,Low,0,,0,0,,
F202501290696,SpiceJet,Airbus A320,22,Taxi,BOM,GOI,3.89,592,6911,8256,4595,11,143,5389,2025-01-29,10:03,Summer,1.78,15,350,44.8,0.0,Clear,Light,39,189,Multiple_Waypoints,High,0,,0,0,,
F202209270697,FlyBig,Airbus A321,13,Parked,BBI,HYD,1.92,1884,1218,17268,6599,12,303,9838,2022-09-27,01:50,Monsoon,2.1,15,310,17.8,11.23,Thunderstorms,None,85,2024,Direct,High,0,,0,0,,
F202309240698,IndiGo,Boeing 787,17,Taxi,PNQ,IXB,3.26,1754,2659,2809,2293,12,384,3945,2023-09-24,14:55,Monsoon,5.92,14,154,40.6,8.83,Cloudy,Moderate,1863,412,Direct,Medium,0,,0,0,,
F202402050699,Alliance Air,Embraer E190,22,En_Route,GAU,MAA,1.1,824,2286,6947,2551,10,165,5908,2024-02-05,13:58,Summer,6.27,17,49,44.6,0.0,Clear,Moderate,158,33,Direct,Low,0,,0,0,,
F202110210700,Air India,Boeing 787,16,Parked,CCU,MAA,4.91,1166,4259,9961,4465,10,182,9171,2021-10-21,22:02,Summer,2.57,21,176,12.2,0.0,Clear,Light,18,33,Mountainous_Terrain,Low,0,,0,0,,
F202401300701,Air India,Boeing 737,11,En_Route,PNQ,MAA,4.27,1696,5403,10637,1805,8,75,1253,2024-01-30,15:36,Summer,9.6,8,122,31.2,0.0,Clear,Moderate,1863,33,Direct,High,0,,0,0,,
F202207220702,Akasa Air,Airbus A321,4,Parked,BLR,HYD,4.48,643,7757,10435,3661,6,121,4882,2022-07-22,14:34,Monsoon,7.08,35,138,11.2,0.18,Rain,Light,3000,2024,Mountainous_Terrain,Low,0,,0,0,,
F202202260703,Star Air,Airbus A321,19,En_Route,COK,PNQ,4.22,1637,2129,15336,3603,11,161,7693,2022-02-26,21:29,Summer,3.64,0,205,14.9,0.0,Cloudy,Severe,30,1863,Multiple_Waypoints,High,0,,0,0,,
F202103110704,SpiceJet,Airbus A320,11,En_Route,CCU,GOI,4.87,1464,3724,16830,11014,6,362,7590,2021-03-11,10:30,Summer,2.34,0,321,33.0,0.0,Cloudy,Light,18,189,Multiple_Waypoints,Medium,0,,0,0,,
F202405310705,Star Air,Embraer E190,25,Taxi,ATQ,BOM,0.76,494,2869,19181,17043,8,207,5808,2024-05-31,06:15,Summer,5.25,11,191,28.8,0.0,Clear,Moderate,765,39,Multiple_Waypoints,Low,0,,0,0,,
F202506140706,IndiGo,Boeing 737,8,Takeoff,HYD,GOI,3.41,1176,3155,3680,1709,6,113,6176,2025-06-14,11:10,Monsoon,8.96,19,40,34.1,7.43,Cloudy,Severe,2024,189,Mountainous_Terrain,Low,0,,0,0,,
F202212120707,SpiceJet,Airbus A320,23,Landing,GAU,COK,3.39,971,4097,5600,2527,12,194,3024,2022-12-12,17:47,Summer,2.92,3,217,29.7,0.0,Clear,Severe,158,30,Direct,Medium,0,,0,0,,
F202308070708,Vistara,Dornier Do 228,14,En_Route,BLR,ATQ,3.66,326,3189,2553,1919,10,117,563,2023-08-07,08:09,Monsoon,8.49,11,14,28.2,10.77,Rain,None,3000,765,Direct,High,0,,0,0,,
F202108300709,Alliance Air,ATR 72,6,Taxi,CCU,PNQ,1.0,1160,1812,15311,8778,7,197,7990,2021-08-30,10:17,Monsoon,2.4,0,326,22.0,6.44,Cloudy,Light,18,1863,Direct,Medium,0,,0,0,,
F202108240710,Air India,Boeing 737,17,Takeoff,BOM,CCU,2.83,441,1170,11901,8048,5,374,4836,2021-08-24,12:15,Monsoon,2.11,15,186,41.1,4.2,Thunderstorms,Moderate,39,18,Mountainous_Terrain,High,0,,0,0,,
F202409190711,Star Air,ATR 72,1,Taxi,AMD,GAU,2.66,1029,7305,7648,5769,4,100,2079,2024-09-19,17:43,Monsoon,8.23,12,335,37.7,10.89,Rain,Moderate,192,158,Mountainous_Terrain,High,0,,0,0,,
F202504070712,SpiceJet,Embraer E190,12,Taxi,BLR,BOM,1.89,1357,6801,16306,11697,7,241,5235,2025-04-07,04:05,Summer,1.82,33,255,24.7,0.0,Clear,Moderate,3000,39,Mountainous_Terrain,High,0,,0,0,,
F202204200713,Vistara,Embraer E190,17,Takeoff,DEL,GOI,0.58,190,7155,2216,1450,6,245,5710,2022-04-20,10:24,Summer,2.13,37,273,24.6,0.0,Dust_Storm,Severe,777,189,Direct,High,0,,0,0,,
